key,time
mouse_click,0.22349929809570312
d,1.2149593830108643
d,2.3031258583068848
d,3.2633650302886963
a,4.239482641220093
d,5.1196393966674805
a,6.06314754486084
d,7.039649248123169
a,7.99918794631958
