key,time
mouse_click,0.3767716884613037
mouse_scroll,1.2962429523468018
mouse_scroll,2.304610252380371
mouse_scroll,3.3365886211395264
mouse_scroll,4.3931849002838135
mouse_scroll,5.44084095954895
mouse_scroll,7.056349992752075
mouse_scroll,8.104691982269287
