key,time
mouse_scroll,0.8921668529510498
mouse_scroll,1.9083044528961182
mouse_scroll,3.292083978652954
mouse_scroll,4.332093954086304
mouse_scroll,5.9399542808532715
mouse_scroll,7.011371374130249
mouse_scroll,8.036580085754395
